model,model_display,total_params_B,active_params_B,architecture,group,domain,trial,drci_cold,drci_scrambled,drci_mean,mean_true,mean_cold,mean_scrambled
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,14,0.32276999950408936,0.287144269545873,0.3049571345249812,1.0,0.6772300004959106,0.712855730454127
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,15,0.32379701236883796,0.21652807891368864,0.2701625456412633,1.0,0.676202987631162,0.7834719210863114
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,16,0.33514389892419183,0.22101714213689172,0.2780805205305418,1.0,0.6648561010758082,0.7789828578631083
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,17,0.31667345960934956,0.19932954311370854,0.25800150136152905,1.0,0.6833265403906504,0.8006704568862915
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,18,0.31881136645873387,0.23341360688209534,0.2761124866704146,1.0,0.6811886335412661,0.7665863931179047
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,19,0.3261679182449977,0.2412668188412984,0.28371736854314805,1.0,0.6738320817550023,0.7587331811587016
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,20,0.31540807137886684,0.25061796506245926,0.28301301822066305,1.0,0.6845919286211332,0.7493820349375407
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,21,0.3372174595793088,0.24639038443565364,0.29180392200748123,1.0,0.6627825404206912,0.7536096155643464
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,22,0.33273438215255735,0.23192374507586166,0.2823290636142095,1.0,0.6672656178474426,0.7680762549241383
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,23,0.3200517579913139,0.23041724165280664,0.2752344998220603,1.0,0.6799482420086861,0.7695827583471934
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,24,0.3087618052959442,0.2162630279858907,0.26251241664091746,1.0,0.6912381947040558,0.7837369720141093
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,25,0.3274187167485555,0.22140889962514243,0.27441380818684896,1.0,0.6725812832514445,0.7785911003748576
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,26,0.31240131258964543,0.2126672883828481,0.26253430048624676,1.0,0.6875986874103546,0.7873327116171519
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,27,0.31060908337434134,0.24488965074221292,0.27774936705827713,1.0,0.6893909166256587,0.7551103492577871
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,28,0.3188176060716311,0.24120722810427353,0.2800124170879523,1.0,0.6811823939283689,0.7587927718957265
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,29,0.3225795830289523,0.20443670153617854,0.2635081422825654,1.0,0.6774204169710477,0.7955632984638215
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,30,0.31816996484994886,0.23821491400400796,0.2781924394269784,1.0,0.6818300351500511,0.761785085995992
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,31,0.3181872457265854,0.25973921418190005,0.28896322995424273,1.0,0.6818127542734146,0.7402607858181
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,32,0.31664572457472484,0.21848150094350183,0.26756361275911333,1.0,0.6833542754252752,0.7815184990564982
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,33,0.331715515255928,0.23901675343513484,0.28536613434553143,1.0,0.668284484744072,0.7609832465648652
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,34,0.3269889945785205,0.25460970401763916,0.2907993492980798,1.0,0.6730110054214795,0.7453902959823608
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,35,0.335202831029892,0.23664238651593528,0.28592260877291364,1.0,0.664797168970108,0.7633576134840647
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,36,0.32023541132609046,0.24394712547461195,0.2820912684003512,1.0,0.6797645886739095,0.756052874525388
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,37,0.3325070818265279,0.20486178398132326,0.2686844329039256,1.0,0.6674929181734721,0.7951382160186767
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,38,0.3086360196272532,0.2286783595879872,0.2686571896076202,1.0,0.6913639803727468,0.7713216404120128
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,39,0.3209745119015376,0.22911463975906377,0.2750445758303007,1.0,0.6790254880984624,0.7708853602409362
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,40,0.3160643036166827,0.2180861234664917,0.2670752135415872,1.0,0.6839356963833173,0.7819138765335083
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,41,0.3077010035514831,0.21429174343744917,0.26099637349446614,1.0,0.6922989964485169,0.7857082565625508
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,42,0.3247528110941251,0.24030709266662598,0.28252995188037555,1.0,0.6752471889058749,0.759692907333374
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,43,0.3213747685154279,0.22326812545458474,0.2723214469850063,1.0,0.6786252314845721,0.7767318745454153
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,44,0.33703453938166306,0.22029286821683247,0.27866370379924776,1.0,0.6629654606183369,0.7797071317831675
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,45,0.32918059279521306,0.2338001787662506,0.2814903857807318,1.0,0.6708194072047869,0.7661998212337494
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,46,0.30825642049312596,0.24578548272450762,0.2770209516088168,1.0,0.691743579506874,0.7542145172754924
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,47,0.3006854936480522,0.22829673488934832,0.26449111426870026,1.0,0.6993145063519478,0.7717032651106517
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,48,0.3274130423863729,0.21874399781227116,0.27307852009932204,1.0,0.6725869576136271,0.7812560021877288
qwen3_235b,Qwen3 235B,235,22,MoE,open,philosophy,49,0.3167103459437688,0.22003535628318782,0.2683728511134783,1.0,0.6832896540562312,0.7799646437168122
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,0,0.3106283985078335,0.18773848017056782,0.24918343933920067,1.0,0.6893716014921665,0.8122615198294322
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,1,0.29956911802291875,0.18198713064193728,0.240778124332428,1.0,0.7004308819770813,0.8180128693580627
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,2,0.28555701176325476,0.19450627764066064,0.2400316447019577,1.0,0.7144429882367452,0.8054937223593394
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,3,0.3048893973231316,0.17799350221951804,0.2414414497713248,1.0,0.6951106026768684,0.822006497780482
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,4,0.27544745306173957,0.1729710777600606,0.22420926541090008,1.0,0.7245525469382604,0.8270289222399394
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,5,0.3172484633823236,0.21707384387652084,0.2671611536294222,1.0,0.6827515366176764,0.7829261561234792
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,6,0.3036577110489209,0.16128266652425127,0.2324701887865861,1.0,0.6963422889510791,0.8387173334757487
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,7,0.27927339673042295,0.195736575126648,0.23750498592853547,1.0,0.720726603269577,0.804263424873352
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,8,0.28925667852163317,0.19451344410578408,0.24188506131370863,1.0,0.7107433214783668,0.8054865558942159
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,9,0.30177414218584697,0.18640300631523132,0.24408857425053915,1.0,0.698225857814153,0.8135969936847687
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,10,0.301337710271279,0.19693195521831508,0.24913483274479703,1.0,0.698662289728721,0.8030680447816849
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,11,0.28689726392428083,0.20771002670129135,0.2473036453127861,1.0,0.7131027360757192,0.7922899732987086
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,12,0.31548406382401784,0.22104226549466455,0.2682631646593412,1.0,0.6845159361759822,0.7789577345053355
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,13,0.29476549228032434,0.19263129731019335,0.24369839479525884,1.0,0.7052345077196757,0.8073687026898066
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,14,0.2819068272908528,0.16937833627065024,0.22564258178075153,1.0,0.7180931727091472,0.8306216637293498
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,15,0.29446761111418407,0.1742370804150899,0.23435234576463698,1.0,0.7055323888858159,0.8257629195849101
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,16,0.30297232071558633,0.17388805548350017,0.23843018809954325,1.0,0.6970276792844137,0.8261119445164998
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,17,0.28644391993681595,0.19109619855880733,0.23877005924781164,1.0,0.713556080063184,0.8089038014411927
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,18,0.30462539270520206,0.177832426627477,0.24122890966633953,1.0,0.6953746072947979,0.822167573372523
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,19,0.2713400423526764,0.17095866998036702,0.2211493561665217,1.0,0.7286599576473236,0.829041330019633
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,20,0.2832637518644333,0.16660557389259334,0.22493466287851333,1.0,0.7167362481355667,0.8333944261074067
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,21,0.3088758272429307,0.1699247101942698,0.23940026871860026,1.0,0.6911241727570693,0.8300752898057302
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,22,0.28894322440028186,0.17225009004275005,0.23059665722151595,1.0,0.7110567755997181,0.82774990995725
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,23,0.317630764345328,0.180253408352534,0.248942086348931,1.0,0.682369235654672,0.819746591647466
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,24,0.29604923427104946,0.16834761897722883,0.23219842662413914,1.0,0.7039507657289505,0.8316523810227712
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,25,0.3081700245539347,0.18298820853233333,0.24557911654313402,1.0,0.6918299754460653,0.8170117914676667
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,26,0.28679287458459535,0.1656958361466726,0.22624435536563398,1.0,0.7132071254154047,0.8343041638533274
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,27,0.3052144010861715,0.172326515118281,0.23877045810222625,1.0,0.6947855989138285,0.827673484881719
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,28,0.29982898881038034,0.19102822939554853,0.24542860910296443,1.0,0.7001710111896197,0.8089717706044515
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,29,0.2978828047712644,0.19046163161595664,0.2441722181936105,1.0,0.7021171952287356,0.8095383683840434
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,30,0.30354176908731456,0.18345212042331693,0.24349694475531575,1.0,0.6964582309126854,0.8165478795766831
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,31,0.3073574374119441,0.19984162847201026,0.2535995329419772,1.0,0.6926425625880559,0.8001583715279897
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,32,0.28921947280565896,0.1852131754159927,0.23721632411082583,1.0,0.710780527194341,0.8147868245840073
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,33,0.2873258431752522,0.18629036347071326,0.23680810332298274,1.0,0.7126741568247478,0.8137096365292867
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,34,0.3065382093191147,0.18561480442682898,0.24607650687297183,1.0,0.6934617906808853,0.814385195573171
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,35,0.28180372665325804,0.17524931430816648,0.22852652048071226,1.0,0.718196273346742,0.8247506856918335
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,36,0.30621620515982306,0.21180874705314634,0.2590124761064847,1.0,0.6937837948401769,0.7881912529468537
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,37,0.3097098951538404,0.15157521764437354,0.23064255639910697,1.0,0.6902901048461596,0.8484247823556265
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,38,0.28275658488273625,0.18659974137941993,0.2346781631310781,1.0,0.7172434151172637,0.8134002586205801
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,39,0.30090994040171304,0.1789764026800792,0.23994317154089612,1.0,0.699090059598287,0.8210235973199208
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,40,0.29431900978088377,0.18743391434351608,0.24087646206219993,1.0,0.7056809902191162,0.8125660856564839
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,41,0.29557866950829825,0.20369109710057576,0.249634883304437,1.0,0.7044213304917017,0.7963089028994242
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,42,0.30018518070379896,0.1799854457378387,0.24008531322081883,1.0,0.699814819296201,0.8200145542621613
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,43,0.3001263335347175,0.17357694109280908,0.2368516373137633,1.0,0.6998736664652825,0.8264230589071909
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,44,0.31360180725653963,0.19482696056365967,0.25421438391009965,1.0,0.6863981927434604,0.8051730394363403
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,45,0.30202133730053904,0.17898301879564926,0.24050217804809415,1.0,0.697978662699461,0.8210169812043507
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,46,0.28788887610038116,0.18233943780263262,0.2351141569515069,1.0,0.7121111238996188,0.8176605621973674
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,47,0.30520743876695633,0.1962115625540416,0.25070950066049896,1.0,0.6947925612330437,0.8037884374459584
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,48,0.2960826471447945,0.20730129977067313,0.2516919734577338,1.0,0.7039173528552055,0.7926987002293269
llama_4_scout,Llama 4 Scout,109,17,MoE,open,philosophy,49,0.3097737257679304,0.18756334781646733,0.24866853679219886,1.0,0.6902262742320696,0.8124366521835327
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,0,0.2801507929960887,0.20628122886021927,0.24321601092815398,1.0,0.7198492070039113,0.7937187711397807
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,1,0.26953859825929005,0.17143070300420127,0.22048465063174566,1.0,0.73046140174071,0.8285692969957987
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,2,0.2718071391185125,0.1970714588960012,0.23443929900725685,1.0,0.7281928608814875,0.8029285411039988
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,3,0.2863140195608139,0.21408512393633528,0.2501995717485746,1.0,0.7136859804391861,0.7859148760636647
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,4,0.27213840484619145,0.17581301331520083,0.22397570908069614,1.0,0.7278615951538085,0.8241869866847992
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,5,0.28430481155713394,0.19755129714806874,0.24092805435260134,1.0,0.7156951884428661,0.8024487028519313
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,6,0.2726802746454875,0.21958628296852112,0.2461332788070043,1.0,0.7273197253545125,0.7804137170314789
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,7,0.2751280685265859,0.19894921978314717,0.23703864415486653,1.0,0.7248719314734141,0.8010507802168528
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,8,0.29128872851530707,0.18688000639279678,0.23908436745405193,1.0,0.7087112714846929,0.8131199936072032
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,9,0.2829228967428208,0.19056782126426697,0.23674535900354388,1.0,0.7170771032571792,0.809432178735733
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,10,0.28995592395464576,0.2008829971154531,0.24541946053504943,1.0,0.7100440760453542,0.7991170028845469
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,11,0.2926099648078283,0.1813499629497528,0.23697996387879056,1.0,0.7073900351921717,0.8186500370502472
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,12,0.2702297280232112,0.18624347448349,0.2282366012533506,1.0,0.7297702719767888,0.81375652551651
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,13,0.26528115024169285,0.19534587264060976,0.2303135114411513,1.0,0.7347188497583071,0.8046541273593902
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,14,0.2931087990601857,0.2166639546553294,0.25488637685775756,1.0,0.7068912009398143,0.7833360453446706
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,15,0.26714497506618495,0.20098046263058977,0.23406271884838736,1.0,0.732855024933815,0.7990195373694102
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,16,0.2946637233098348,0.2098421116669973,0.25225291748841605,1.0,0.7053362766901652,0.7901578883330027
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,17,0.26810699502627056,0.19202802181243894,0.23006750841935475,1.0,0.7318930049737294,0.8079719781875611
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,18,0.2810933818419774,0.19226049582163496,0.23667693883180618,1.0,0.7189066181580226,0.807739504178365
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,19,0.29914727707703903,0.2057672957579295,0.2524572864174843,1.0,0.700852722922961,0.7942327042420705
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,20,0.2793491115172704,0.1848062396049499,0.23207767556111014,1.0,0.7206508884827296,0.8151937603950501
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,21,0.2966800222794215,0.19003930687904358,0.24335966457923253,1.0,0.7033199777205785,0.8099606931209564
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,22,0.2754767288764318,0.20324845512708023,0.23936259200175602,1.0,0.7245232711235682,0.7967515448729198
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,23,0.28057230313618975,0.18675621747970583,0.2336642603079478,1.0,0.7194276968638103,0.8132437825202942
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,24,0.28002902170022326,0.18246733148892724,0.23124817659457525,1.0,0.7199709782997767,0.8175326685110728
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,25,0.2915343542893728,0.19419141213099167,0.24286288321018223,1.0,0.7084656457106272,0.8058085878690083
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,26,0.278334128856659,0.20490076839923854,0.24161744862794876,1.0,0.721665871143341,0.7950992316007615
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,27,0.27341720312833784,0.19390819072723386,0.23366269692778585,1.0,0.7265827968716622,0.8060918092727661
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,28,0.2832362393538157,0.19675612747669224,0.23999618341525397,1.0,0.7167637606461843,0.8032438725233078
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,29,0.2852512955665588,0.21039077639579773,0.24782103598117827,1.0,0.7147487044334412,0.7896092236042023
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,30,0.28638360003630325,0.2115998059511185,0.24899170299371087,1.0,0.7136163999636967,0.7884001940488815
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,31,0.2908531814813614,0.19404494563738506,0.24244906355937323,1.0,0.7091468185186386,0.8059550543626149
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,32,0.27138614455858867,0.20618721048037214,0.2387866775194804,1.0,0.7286138554414113,0.7938127895196279
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,33,0.2781503568092982,0.2044914404551188,0.2413208986322085,1.0,0.7218496431907018,0.7955085595448812
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,34,0.2666150500377019,0.21788589755694077,0.24225047379732134,1.0,0.7333849499622981,0.7821141024430592
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,35,0.27559350132942195,0.19120911757151282,0.2334013094504674,1.0,0.724406498670578,0.8087908824284872
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,36,0.28818513154983516,0.18787495295206702,0.2380300422509511,1.0,0.7118148684501648,0.812125047047933
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,37,0.27499843637148536,0.19102984269460044,0.2330141395330429,1.0,0.7250015636285146,0.8089701573053996
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,38,0.2900930772225062,0.19675626357396447,0.24342467039823534,1.0,0.7099069227774938,0.8032437364260355
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,39,0.2770171682039897,0.17843906680742905,0.22772811750570937,1.0,0.7229828317960103,0.821560933192571
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,40,0.2817897985378901,0.2094912568728129,0.2456405277053515,1.0,0.7182102014621099,0.7905087431271871
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,41,0.28294882575670877,0.2035304466883342,0.24323963622252148,1.0,0.7170511742432912,0.7964695533116658
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,42,0.2634273986021678,0.1908688247203827,0.22714811166127524,1.0,0.7365726013978322,0.8091311752796173
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,43,0.2864751011133194,0.20309706827004748,0.24478608469168345,1.0,0.7135248988866806,0.7969029317299525
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,44,0.28636119663715365,0.2384352147579193,0.26239820569753647,1.0,0.7136388033628464,0.7615647852420807
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,45,0.2897202948729197,0.17228015661239626,0.231000225742658,1.0,0.7102797051270803,0.8277198433876037
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,46,0.29816823999087017,0.19619878927866619,0.24718351463476818,1.0,0.7018317600091298,0.8038012107213338
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,47,0.27821252743403113,0.20009340643882756,0.23915296693642935,1.0,0.7217874725659689,0.7999065935611724
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,48,0.273109158873558,0.20270678798357644,0.23790797342856723,1.0,0.726890841126442,0.7972932120164236
mistral_small_24b,Mistral Small 24B,24,24,Dense,open,philosophy,49,0.2708760182062785,0.19079107642173765,0.23083354731400807,1.0,0.7291239817937215,0.8092089235782624
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,0,0.3739823053280512,0.24839734633763633,0.31118982583284377,1.0,0.6260176946719488,0.7516026536623637
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,1,0.37743312368790305,0.2605025509993235,0.3189678373436133,1.0,0.622566876312097,0.7394974490006765
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,2,0.3839721153179805,0.2967360268036524,0.34035407106081644,1.0,0.6160278846820195,0.7032639731963476
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,3,0.3872818678617478,0.27293061017990117,0.3301062390208245,1.0,0.6127181321382522,0.7270693898200988
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,4,0.3612212141354879,0.259178810318311,0.31020001222689947,1.0,0.6387787858645121,0.740821189681689
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,5,0.35839831829071045,0.2378172397613525,0.29810777902603147,1.0,0.6416016817092896,0.7621827602386475
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,6,0.3627852469682693,0.2748030960559845,0.3187941715121269,1.0,0.6372147530317307,0.7251969039440155
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,7,0.363609520594279,0.25416311820348103,0.30888631939888,1.0,0.636390479405721,0.745836881796519
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,8,0.35663926055034,0.25436892310778303,0.3055040918290615,1.0,0.64336073944966,0.745631076892217
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,9,0.3638774449626605,0.23262913028399146,0.298253287623326,1.0,0.6361225550373395,0.7673708697160085
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,10,0.34607602655887604,0.2516522586345673,0.29886414259672167,1.0,0.653923973441124,0.7483477413654327
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,11,0.3794297933578491,0.22619462211926777,0.30281220773855844,1.0,0.6205702066421509,0.7738053778807322
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,12,0.35052990913391113,0.23528972069422405,0.2929098149140676,1.0,0.6494700908660889,0.764710279305776
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,13,0.37102205157279966,0.262041840950648,0.3165319462617238,1.0,0.6289779484272003,0.737958159049352
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,14,0.3689427077770233,0.23624406258265174,0.3025933851798375,1.0,0.6310572922229767,0.7637559374173483
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,15,0.36026127835114796,0.2678908367951711,0.31407605757315954,1.0,0.639738721648852,0.7321091632048289
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,16,0.3994843085606893,0.2388681332270305,0.3191762208938599,1.0,0.6005156914393107,0.7611318667729695
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,17,0.3700965523719788,0.2813818415006002,0.3257391969362895,1.0,0.6299034476280212,0.7186181584993998
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,18,0.36236226707696917,0.25297000805536907,0.3076661375661691,1.0,0.6376377329230308,0.7470299919446309
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,19,0.4163537472486496,0.2878623197476069,0.35210803349812825,1.0,0.5836462527513504,0.7121376802523931
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,20,0.3707041492064794,0.24325705667336783,0.30698060293992363,1.0,0.6292958507935206,0.7567429433266322
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,21,0.3744612395763397,0.26274631420771277,0.31860377689202624,1.0,0.6255387604236603,0.7372536857922872
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,22,0.37434971084197366,0.27141759097576146,0.32288365090886756,1.0,0.6256502891580263,0.7285824090242385
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,23,0.4013353645801544,0.26392053067684174,0.33262794762849807,1.0,0.5986646354198456,0.7360794693231583
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,24,0.35499263505140943,0.2785046572486559,0.3167486461500327,1.0,0.6450073649485906,0.7214953427513441
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,25,0.36292273700237276,0.23789590994517007,0.3004093234737714,1.0,0.6370772629976272,0.7621040900548299
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,26,0.3929960191249847,0.26853846708933515,0.33076724310715994,1.0,0.6070039808750153,0.7314615329106648
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,27,0.3721149479349454,0.26742484470208483,0.3197698963185151,1.0,0.6278850520650546,0.7325751552979152
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,28,0.3950074409445127,0.232652892669042,0.31383016680677733,1.0,0.6049925590554873,0.767347107330958
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,29,0.3814780642588933,0.27790908714135487,0.3296935757001241,1.0,0.6185219357411067,0.7220909128586451
ministral_14b,Ministral 14B,14,14,Dense,open,philosophy,30,0.3841381296515465,0.27454457481702166,0.32934135223428407,1.0,0.6158618703484535,0.7254554251829783
